Centre Image, Left Image, Right Image, Steering Angle, Throttle, Brake, Speed
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_31_679.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_31_679.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_31_679.jpg, 0, 1, 0, 30.19013
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_31_780.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_31_780.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_31_780.jpg, 0, 1, 0, 30.19019
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_31_890.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_31_890.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_31_890.jpg, 0, 1, 0, 30.19025
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_006.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_006.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_006.jpg, 0, 1, 0, 30.19025
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_120.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_120.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_120.jpg, 0, 1, 0, 30.19026
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_240.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_240.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_240.jpg, -0.09373784, 1, 0, 30.1882
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_349.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_349.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_349.jpg, 0, 1, 0, 30.18955
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_450.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_450.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_450.jpg, 0, 1, 0, 30.19026
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_567.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_567.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_567.jpg, 0, 1, 0, 30.19036
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_680.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_680.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_680.jpg, 0, 1, 0, 30.19037
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_785.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_785.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_785.jpg, 0, 1, 0, 30.19056
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_888.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_888.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_888.jpg, 0, 1, 0, 30.19021
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_32_996.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_32_996.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_32_996.jpg, 0, 1, 0, 30.19027
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_109.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_109.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_109.jpg, 0, 1, 0, 30.19013
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_215.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_215.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_215.jpg, 0, 1, 0, 30.19021
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_325.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_325.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_325.jpg, 0, 1, 0, 30.19022
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_427.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_427.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_427.jpg, 0, 1, 0, 30.19021
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_536.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_536.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_536.jpg, 0, 1, 0, 30.19022
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_646.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_646.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_646.jpg, 0, 1, 0, 30.19019
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_756.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_756.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_756.jpg, 0, 1, 0, 30.19022
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_875.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_875.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_875.jpg, 0, 1, 0, 30.1902
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_33_997.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_33_997.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_33_997.jpg, 0, 1, 0, 30.19021
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_115.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_115.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_115.jpg, 0, 1, 0, 30.19019
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_224.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_224.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_224.jpg, 0, 1, 0, 30.19062
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_350.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_350.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_350.jpg, -0.3767731, 1, 0, 30.15882
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_468.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_468.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_468.jpg, -0.01991701, 1, 0, 30.18792
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_593.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_593.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_593.jpg, 0, 1, 0, 30.19009
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_701.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_701.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_701.jpg, 0, 1, 0, 30.1904
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_811.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_811.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_811.jpg, 0, 1, 0, 30.19047
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_34_919.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_34_919.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_34_919.jpg, 0, 1, 0, 30.19045
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_025.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_025.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_025.jpg, 0, 1, 0, 30.19047
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_131.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_131.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_131.jpg, 0, 1, 0, 30.19047
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_244.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_244.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_244.jpg, 0, 1, 0, 30.19049
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_355.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_355.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_355.jpg, 0, 1, 0, 30.19056
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_463.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_463.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_463.jpg, 0, 1, 0, 30.19027
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_581.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_581.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_581.jpg, 0, 1, 0, 30.19013
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_684.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_684.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_684.jpg, 0, 1, 0, 30.19024
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_789.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_789.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_789.jpg, 0, 1, 0, 30.19033
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_35_895.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_35_895.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_35_895.jpg, 0, 1, 0, 30.19028
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_004.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_004.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_004.jpg, 0, 1, 0, 30.19028
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_123.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_123.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_123.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_228.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_228.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_228.jpg, 0, 1, 0, 30.1903
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_336.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_336.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_336.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_444.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_444.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_444.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_551.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_551.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_551.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_661.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_661.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_661.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_777.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_777.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_777.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_893.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_893.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_893.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_36_998.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_36_998.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_36_998.jpg, 0, 1, 0, 30.19032
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_105.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_105.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_105.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_214.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_214.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_214.jpg, 0, 1, 0, 30.19029
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_326.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_326.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_326.jpg, 0, 1, 0, 30.19023
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_432.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_432.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_432.jpg, -0.06589794, 1, 0, 30.18909
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_555.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_555.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_555.jpg, 0, 1, 0, 30.19011
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_661.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_661.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_661.jpg, 0, 1, 0, 30.18997
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_768.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_768.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_768.jpg, 0, 1, 0, 30.19024
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_874.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_874.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_874.jpg, 0, 1, 0, 30.19026
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_37_979.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_37_979.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_37_979.jpg, 0, 1, 0, 30.19025
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_085.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_085.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_085.jpg, 0, 1, 0, 30.19027
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_193.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_193.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_193.jpg, 0, 1, 0, 30.19027
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_308.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_308.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_308.jpg, 0, 1, 0, 30.19031
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_423.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_423.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_423.jpg, 0, 1, 0, 30.19034
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_530.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_530.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_530.jpg, -0.1308146, 1, 0, 30.18573
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_657.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_657.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_657.jpg, -0.1601007, 1, 0, 30.1881
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_776.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_776.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_776.jpg, 0, 1, 0, 30.18958
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_879.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_879.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_879.jpg, 0, 1, 0, 30.1903
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_38_985.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_38_985.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_38_985.jpg, 0, 1, 0, 30.1904
/home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/center_2017_01_20_15_42_39_091.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/left_2017_01_20_15_42_39_091.jpg, /home/patrick/git_pub/Udacity_self_driving/P3-Behavioral-Cloning/data/IMG/right_2017_01_20_15_42_39_091.jpg, 0, 1, 0, 30.19036
